Proj_Award,Proj_Funding_Country,Proj_Funding_Agency,Proj_Program_Code,Proj_Start_Year,Proj_End_Year,Proj_Title,Proj_AON,Proj_Initiative,Proj_Discipline,Proj_Institution,Proj_Contact_Name,Proj_Contact_Email,Proj_Contact_Phone,Proj_Contact_Role,Proj_Page_Link,Proj_Metadata_Link,Site_Name,Site_ID_AOV,Site_ID_Alt1,Site_ID_Alt2,Site_Country,Site_Place,Site_Lat,Site_Long,Site_Accuracy,Site_Depth,Site_Elevation,Site_Start_Year,Site_End_Year,Site_Start_Date,Site_End_Date,Site_Type,Site_GCMD_Science,Site_GCMD_Platform,Site_GCMD_Instrument,Data_Page_Link1,Data_Page_Link2,Data_Metadata_Link,db_Metadata_Sources,db_Metadata_Wrangler,db_Date_Created,db_Date_Export,db_Date_Modified,db_Notes,Site_Name_IDs,Site_Lat_Long,Site_Location_Country,Site_Abstract,Site_ID_BAID
0632264,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2007,2010,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702137,,Logistics Base,,,,,Arctic Arctic Ocean and Seas,85.20999999999998,-87.44,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
0907819,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2008,2009,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917434,,Logistics Base,,,,,Arctic Arctic Ocean and Seas,85.20999999999998,-87.44,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1504381,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2016,2021,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702137,,Logistics Base,,,,,"Chukchi Sea, Arctic Ocean and Seas",69.12,-176.7,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1702137,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2017,2022,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917434,,Logistics Base,,,,,"Chukchi Sea, Arctic Ocean and Seas",69.12,-176.7,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928189,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702137,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928230,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Frey, Karen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917434,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1702371,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2017,2022,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Frolking, Steve",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802825,,Logistics Base,,,,Canada,"Cambridge Bay, Victoria Island, Nunavut Canada",69.1,-105.05,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753389,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Frolking, Steve",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802825,,Logistics Base,,,,Canada,"Iqaluit, Baffin Island, Nunavut Canada",63.75,-68.55,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Frolking, Steve",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802825,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928146,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2023,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",,,Cryosphere,,"Frolking, Steve",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802825,,Logistics Base,,,,United States of America,"Toolik, Arctic Alaska",68.62,-149.59,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
0856292,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2009,2014,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702456,,Logistics Base,,,,,Arctic Arctic Ocean and Seas,85.20999999999998,-87.44,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1304050,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2013,2016,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917469,,Logistics Base,,,,,Arctic Arctic Ocean and Seas,85.20999999999998,-87.44,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1504381,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2016,2021,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702456,,Logistics Base,,,,,"Chukchi Sea, Arctic Ocean and Seas",69.12,-176.7,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1702137,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2017,2022,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,Y,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917469,,Logistics Base,,,,,"Chukchi Sea, Arctic Ocean and Seas",69.12,-176.7,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928202,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1702456,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928235,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: The Distributed Biological Observatory (DBO)-A Change Detection Array in the Pacific Arctic Region,,,Oceanography,,"Grebmeier, Jacqueline",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1917469,,Logistics Base,,,,United States of America,"Utqiagvik (Barrow), Arctic Alaska",71.29,-156.77,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1304052,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2013,2018,Collaborative Research: A Bering Strait Ocean Observing System for the Pacific Inflow to the Arctic- a fundamental part of the Arctic Observing Network,Y,,Oceanography,,"Heimbach, Patrick",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1304050,,Logistics Base,,,,,"Bering Strait, North Pacific Arctic Ocean and Seas",66,-169,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1917469,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Collaborative Research: A Bering Strait Ocean Observing System for the Pacific Inflow to the Arctic- a fundamental part of the Arctic Observing Network,Y,,Oceanography,,"Heimbach, Patrick",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1304050,,Logistics Base,,,,United States of America,"Nome, West Alaska",64.52,-165.42,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753397,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,Collaborative Research: AON: The Arctic Great Rivers Observatory (ArcticGRO),Y,,Geological Sciences,,"Holmes, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1913888,,Logistics Base,,,,Canada,"Mackenzie Delta, Northwest Territories Canada",70,-129,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1832238,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Collaborative Research: AON: The Arctic Great Rivers Observatory (ArcticGRO),Y,,Geological Sciences,,"Holmes, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1913888,,Logistics Base,,,,Russia,"Kolyma River, Magadan Russia",62.03,149.66,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1832238,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Collaborative Research: AON: The Arctic Great Rivers Observatory (ArcticGRO),Y,,Geological Sciences,,"Holmes, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1913888,,Logistics Base,,,,Russia,"Lena River, Yakutia Russia",71.97,127.72,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836377,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2024,Collaborative Research: AON: The Arctic Great Rivers Observatory (ArcticGRO),Y,,Geological Sciences,,"Holmes, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1913888,,Logistics Base,,,,Russia,"Ob River, Yamalia Russia",66.65,66.63,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836381,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2024,Collaborative Research: AON: The Arctic Great Rivers Observatory (ArcticGRO),Y,,Geological Sciences,,"Holmes, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1913888,,Logistics Base,,,,Russia,"Yenisey River, Krasnoyarsky Russia",71,83.23,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1927715,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,Collaborative Research: AON: The Arctic Great Rivers Observatory (ArcticGRO),,,Geological Sciences,,"Holmes, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1913888,,Logistics Base,,,,United States of America,"Pilot Station, West Alaska",61.93,-162.88,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1702211,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2017,2022,Collaborative Research: The Arctic Observing Network - Capturing and Understanding Arctic Change with Renewed Observations at the Davis Strait Gateway,Y,,Oceanography,,"Jahn, Alexandra",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1902628,,Logistics Base,,,,,"Davis Strait, North Atlantic Arctic Ocean and Seas",61.5,-60.89,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836523,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Convergence NNA: Networking Indigenous Arctic and U.S. Southwest Communities on Knowledge Co-Production in Data Sciences,Y,,Education and Outreach,,"Johnson, Noor",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1745499,,Logistics Base,,,,United States of America,"Chickaloon, Southcentral and Gulf Coast Alaska",61.79,-148.46,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836523,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Bethel, West Alaska",60.79,-161.76,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1836523,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Chevak, West Alaska",61.52,-165.58,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1837646,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2018,2022,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Circle, Interior Alaska",65.81,-144.05,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1848210,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Galena, Interior Alaska",64.73,-156.92,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Kotlik, West Alaska",63.03,-163.55,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"McGrath, Interior Alaska",62.95,-155.6,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1917434,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Minto, Interior Alaska",64.88,-149.17,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928078,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Ruby, Interior Alaska",64.72,-155.5,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1928078,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Saint Marys, West Alaska",62.05,-163.16,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1702137,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2017,2022,Collaborative Research: The Arctic Observing Network - Capturing and Understanding Arctic Change with Renewed Observations at the Davis Strait Gateway,Y,,Oceanography,,"Lee, Craig",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1902595,,Logistics Base,,,,,"Davis Strait, North Atlantic Arctic Ocean and Seas",61.5,-60.89,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753389,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,Collaborative Research: Navigating the New Arctic (NNA): Soundscape ecology to assess environmental and anthropogenic controls on wildlife behavior,Y,,Biology,,"Liston, Glen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839195,,Logistics Base,,,,Canada,"Dawson, Yukon Territory Canada",64.04,-139.41,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
1753389,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2022,Collaborative Research: Navigating the New Arctic (NNA): Soundscape ecology to assess environmental and anthropogenic controls on wildlife behavior,Y,,Biology,,"Liston, Glen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1839195,,Logistics Base,,,,Canada,"Inuvik, Northwest Territories Canada",68.36,-133.7,Logistics Base,,,,,,,,,,,,,,,,,,,,,,,,
